order_id,order_value,risk_score,return_probability,risk_tier,expected_return_exposure,priority,recommended_action,risk_reasons
O16955,1026.86,19.67,0.1966851561076746,LOW,16.16,P4,NORMAL_PROCESSING,No major risk signal detected
O03480,3162.82,44.54,0.4453591192040795,HIGH,112.69,P3,MONITOR,Elevated predicted return probability
O08141,15497.36,44.15,0.4414514516192732,HIGH,547.31,P3,MONITOR,Elevated predicted return probability
O01015,3497.39,39.28,0.3927612964766215,MEDIUM,109.89,P4,NORMAL_PROCESSING,No major risk signal detected
O07368,3545.68,5.6,0.0559960702241199,LOW,15.88,P4,NORMAL_PROCESSING,No major risk signal detected
O06793,58250.95,7.15,0.0715482667636954,LOW,333.42,P4,NORMAL_PROCESSING,High-value order
O04620,4407.04,5.16,0.0515879972637876,LOW,18.19,P4,NORMAL_PROCESSING,No major risk signal detected
O07387,812.27,36.48,0.3648107993635144,MEDIUM,23.71,P4,NORMAL_PROCESSING,No major risk signal detected
O11936,12141.69,16.8,0.1680122029074663,LOW,163.2,P4,NORMAL_PROCESSING,No major risk signal detected
O05327,65827.92,12.12,0.1211984402379693,LOW,638.26,P4,NORMAL_PROCESSING,High-value order
O15134,6679.84,47.91,0.4791264708652679,HIGH,256.04,P3,MONITOR,Elevated predicted return probability
O09878,81486.75,4.7,0.0469956900562523,LOW,306.36,P4,NORMAL_PROCESSING,High-value order
O04566,25661.85,13.26,0.1326117852465875,LOW,272.25,P4,NORMAL_PROCESSING,Above-average order value
O02855,4165.06,28.47,0.2847357583424955,MEDIUM,94.88,P4,NORMAL_PROCESSING,No major risk signal detected
O14904,15638.81,44.13,0.4413317031443193,HIGH,552.15,P3,MONITOR,Elevated predicted return probability
O13293,61951.45,21.62,0.2162113912846602,MEDIUM,1071.57,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O02975,34876.45,22.89,0.2289080167013691,MEDIUM,638.68,P4,NORMAL_PROCESSING,Above-average order value
O12246,3691.1,15.8,0.1579827231280419,LOW,46.65,P4,NORMAL_PROCESSING,No major risk signal detected
O06146,2407.38,17.51,0.1751412948776864,LOW,33.73,P4,NORMAL_PROCESSING,No major risk signal detected
O08631,4471.58,71.78,0.7177521124387839,VERY_HIGH,256.76,P2,REVIEW,High predicted return probability
O07235,4776.58,51.75,0.5174870549330155,HIGH,197.75,P3,MONITOR,Elevated predicted return probability
O00167,1038.49,46.85,0.4685216566090714,HIGH,38.92,P3,MONITOR,Elevated predicted return probability
O07458,67514.19,4.48,0.0447969946898816,LOW,241.95,P4,NORMAL_PROCESSING,High-value order
O11699,7198.28,4.36,0.0435540798382135,LOW,25.08,P4,NORMAL_PROCESSING,No major risk signal detected
O02416,1891.97,20.48,0.2047621712751822,MEDIUM,30.99,P4,NORMAL_PROCESSING,No major risk signal detected
O03235,14355.9,43.59,0.4359468300710967,HIGH,500.67,P3,MONITOR,Elevated predicted return probability
O17935,4798.85,13.35,0.1334585504522698,LOW,51.24,P4,NORMAL_PROCESSING,No major risk signal detected
O05233,10455.6,39.6,0.3959962528236463,MEDIUM,331.23,P4,NORMAL_PROCESSING,No major risk signal detected
O15614,2370.02,37.35,0.3735021340522598,MEDIUM,70.82,P4,NORMAL_PROCESSING,No major risk signal detected
O09895,21579.59,27.22,0.2722312910199571,MEDIUM,469.97,P4,NORMAL_PROCESSING,No major risk signal detected
O05512,1538.3,42.0,0.4199931294792775,HIGH,51.69,P3,MONITOR,Elevated predicted return probability
O03100,12461.59,62.56,0.6256454182264554,VERY_HIGH,623.72,P2,REVIEW,High predicted return probability
O14188,5480.99,58.66,0.5866254321154857,HIGH,257.22,P3,MONITOR,Elevated predicted return probability
O11562,8550.37,23.82,0.2381821929041253,MEDIUM,162.92,P4,NORMAL_PROCESSING,No major risk signal detected
O19682,10041.56,19.18,0.1917712522162535,LOW,154.05,P4,NORMAL_PROCESSING,No major risk signal detected
O15768,77667.93,11.38,0.1137527957783772,LOW,706.8,P4,NORMAL_PROCESSING,High-value order
O11823,6712.23,57.34,0.5734455646438676,HIGH,307.93,P3,MONITOR,Elevated predicted return probability
O12992,68078.02,19.83,0.1983314483271767,LOW,1080.16,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O12024,1829.03,23.72,0.2372163046838323,MEDIUM,34.71,P4,NORMAL_PROCESSING,No major risk signal detected
O09611,660.21,5.12,0.0512065722264774,LOW,2.7,P4,NORMAL_PROCESSING,No major risk signal detected
O17595,8336.87,8.23,0.0823459109954913,LOW,54.92,P4,NORMAL_PROCESSING,No major risk signal detected
O14303,76827.49,7.14,0.0713844616603006,LOW,438.74,P4,NORMAL_PROCESSING,High-value order
O14664,2638.88,37.83,0.3782670058943945,MEDIUM,79.86,P4,NORMAL_PROCESSING,No major risk signal detected
O16581,1638.86,19.59,0.1959323895778443,LOW,25.69,P4,NORMAL_PROCESSING,No major risk signal detected
O10780,4489.03,13.77,0.1376608323770231,LOW,49.44,P4,NORMAL_PROCESSING,No major risk signal detected
O15378,1559.54,41.23,0.4122561911349199,HIGH,51.43,P3,MONITOR,Elevated predicted return probability
O08424,6606.82,33.98,0.3398388103491951,MEDIUM,179.62,P4,NORMAL_PROCESSING,No major risk signal detected
O16344,2027.55,13.54,0.1353816779928781,LOW,21.96,P4,NORMAL_PROCESSING,No major risk signal detected
O18317,1322.83,34.18,0.3417686269684435,MEDIUM,36.17,P4,NORMAL_PROCESSING,No major risk signal detected
O10607,9127.24,17.21,0.1721014557821388,LOW,125.66,P4,NORMAL_PROCESSING,No major risk signal detected
O15509,12936.45,72.89,0.7289033787597344,VERY_HIGH,754.35,P2,REVIEW,High predicted return probability
O08921,3991.43,31.9,0.3189703988864162,MEDIUM,101.85,P4,NORMAL_PROCESSING,No major risk signal detected
O00767,11202.43,40.28,0.4028308216543583,HIGH,361.01,P3,MONITOR,Elevated predicted return probability
O12398,304.06,4.2,0.0420363574419308,LOW,1.02,P4,NORMAL_PROCESSING,No major risk signal detected
O09453,7303.44,49.39,0.4939038821557335,HIGH,288.58,P3,MONITOR,Elevated predicted return probability
O14256,5566.43,59.33,0.5932966910176984,HIGH,264.2,P3,MONITOR,Elevated predicted return probability
O03320,63729.92,5.57,0.0556977326928159,LOW,283.97,P4,NORMAL_PROCESSING,High-value order
O13282,2714.45,9.51,0.095096044420781,LOW,20.65,P4,NORMAL_PROCESSING,No major risk signal detected
O15718,50124.98,15.05,0.1505200307303632,LOW,603.59,P4,NORMAL_PROCESSING,High-value order
O00860,2987.11,26.62,0.2661845953734872,MEDIUM,63.61,P4,NORMAL_PROCESSING,No major risk signal detected
O09405,2029.67,20.83,0.2083145873677901,MEDIUM,33.82,P4,NORMAL_PROCESSING,No major risk signal detected
O09302,764.49,7.89,0.0788918971819669,LOW,4.82,P4,NORMAL_PROCESSING,No major risk signal detected
O11877,6606.82,48.49,0.4848893395860487,HIGH,256.29,P3,MONITOR,Elevated predicted return probability
O17241,44748.88,4.41,0.0440634196000149,LOW,157.74,P4,NORMAL_PROCESSING,Above-average order value
O13705,564.6,21.79,0.2179384465159667,MEDIUM,9.84,P4,NORMAL_PROCESSING,No major risk signal detected
O14538,13771.51,27.94,0.2794104102176684,MEDIUM,307.83,P4,NORMAL_PROCESSING,No major risk signal detected
O00755,29025.94,3.12,0.0311982725084784,LOW,72.44,P4,NORMAL_PROCESSING,Above-average order value
O12867,11063.32,40.07,0.4007455081851686,HIGH,354.69,P3,MONITOR,Elevated predicted return probability
O09808,4643.21,23.72,0.2371919279156275,MEDIUM,88.11,P4,NORMAL_PROCESSING,No major risk signal detected
O19323,4333.28,7.03,0.0703012680307766,LOW,24.37,P4,NORMAL_PROCESSING,No major risk signal detected
O06762,4856.4,57.44,0.574425716050859,HIGH,223.17,P3,MONITOR,Elevated predicted return probability
O19310,6876.5,22.08,0.2207669741869749,MEDIUM,121.45,P4,NORMAL_PROCESSING,No major risk signal detected
O19318,49768.16,5.2,0.0520048882393769,LOW,207.06,P4,NORMAL_PROCESSING,Above-average order value
O04855,4648.62,48.26,0.4826374661403295,HIGH,179.49,P3,MONITOR,Elevated predicted return probability
O16451,6823.68,55.53,0.5552505932682245,HIGH,303.11,P3,MONITOR,Elevated predicted return probability
O16633,20209.52,33.21,0.3320951883370632,MEDIUM,536.92,P4,NORMAL_PROCESSING,No major risk signal detected
O08848,6354.29,21.34,0.2134251966045944,MEDIUM,108.49,P4,NORMAL_PROCESSING,No major risk signal detected
O04214,7817.17,51.34,0.5134115015171953,HIGH,321.07,P3,MONITOR,Elevated predicted return probability
O14050,7707.92,45.04,0.4503548916027295,HIGH,277.7,P3,MONITOR,Elevated predicted return probability
O14784,2121.78,14.9,0.1489575083084703,LOW,25.28,P4,NORMAL_PROCESSING,No major risk signal detected
O06127,5598.66,11.41,0.1141306292407581,LOW,51.12,P4,NORMAL_PROCESSING,No major risk signal detected
O19631,1103.5,25.52,0.2552110891412076,MEDIUM,22.53,P4,NORMAL_PROCESSING,No major risk signal detected
O05852,12214.81,35.33,0.3533156561759981,MEDIUM,345.25,P4,NORMAL_PROCESSING,No major risk signal detected
O14808,1879.63,20.94,0.2093795788541294,MEDIUM,31.48,P4,NORMAL_PROCESSING,No major risk signal detected
O12580,73370.02,3.23,0.032251144350397,LOW,189.3,P4,NORMAL_PROCESSING,High-value order
O14883,6483.39,29.1,0.2910345324762502,MEDIUM,150.95,P4,NORMAL_PROCESSING,No major risk signal detected
O13524,5755.76,46.53,0.4653134581333591,HIGH,214.26,P3,MONITOR,Elevated predicted return probability
O13259,4820.59,26.22,0.2622309489034096,MEDIUM,101.13,P4,NORMAL_PROCESSING,No major risk signal detected
O09712,4448.35,22.34,0.2233781461660577,MEDIUM,79.49,P4,NORMAL_PROCESSING,No major risk signal detected
O04087,702.74,15.58,0.1558405599756499,LOW,8.76,P4,NORMAL_PROCESSING,No major risk signal detected
O10547,1891.97,7.83,0.0782922809439457,LOW,11.85,P4,NORMAL_PROCESSING,No major risk signal detected
O15404,11063.74,53.32,0.5331953948597999,HIGH,471.93,P3,MONITOR,Elevated predicted return probability
O03672,11920.85,45.88,0.4588189620442486,HIGH,437.56,P3,MONITOR,Elevated predicted return probability
O15429,19964.94,32.21,0.3220674884784881,MEDIUM,514.4,P4,NORMAL_PROCESSING,No major risk signal detected
O10555,4760.16,21.1,0.2110251293760084,MEDIUM,80.36,P4,NORMAL_PROCESSING,No major risk signal detected
O07913,12260.7,52.92,0.5292410604277156,HIGH,519.11,P3,MONITOR,Elevated predicted return probability
O10966,5523.03,30.6,0.3060425057883595,MEDIUM,135.22,P4,NORMAL_PROCESSING,No major risk signal detected
O13290,14043.48,44.42,0.4442215941738031,HIGH,499.07,P3,MONITOR,Elevated predicted return probability
O09507,48173.16,18.27,0.1826773485414081,LOW,704.01,P4,NORMAL_PROCESSING,Above-average order value
O12080,1198.51,1.67,0.0166763426275363,LOW,1.6,P4,NORMAL_PROCESSING,No major risk signal detected
O13649,24413.51,4.27,0.0427459849509582,LOW,83.49,P4,NORMAL_PROCESSING,No major risk signal detected
O03117,6928.55,44.24,0.4424475368364922,HIGH,245.24,P3,MONITOR,Elevated predicted return probability
O04777,49362.6,6.97,0.0696908950603246,LOW,275.21,P4,NORMAL_PROCESSING,Above-average order value
O06954,9037.4,38.5,0.3849975541861417,MEDIUM,278.35,P4,NORMAL_PROCESSING,No major risk signal detected
O14843,6347.7,38.07,0.3806693281901739,MEDIUM,193.31,P4,NORMAL_PROCESSING,No major risk signal detected
O04635,2638.88,53.7,0.537041247137204,HIGH,113.37,P3,MONITOR,Elevated predicted return probability
O07664,7998.86,48.11,0.4810729862001597,HIGH,307.84,P3,MONITOR,Elevated predicted return probability
O12510,956.84,44.78,0.4477888010141148,HIGH,34.28,P3,MONITOR,Elevated predicted return probability
O01508,14030.44,29.01,0.2901022465366827,MEDIUM,325.62,P4,NORMAL_PROCESSING,No major risk signal detected
O07804,24449.11,15.2,0.1520430238400403,LOW,297.39,P4,NORMAL_PROCESSING,No major risk signal detected
O14791,20327.08,11.29,0.1129306831769017,LOW,183.64,P4,NORMAL_PROCESSING,No major risk signal detected
O12917,7830.4,37.5,0.3749941684611515,MEDIUM,234.91,P4,NORMAL_PROCESSING,No major risk signal detected
O14509,67525.64,13.1,0.1309910847043201,LOW,707.62,P4,NORMAL_PROCESSING,High-value order
O01999,24973.58,7.42,0.0742224773057918,LOW,148.29,P4,NORMAL_PROCESSING,No major risk signal detected
O06169,835.23,29.41,0.2940675868759891,MEDIUM,19.65,P4,NORMAL_PROCESSING,No major risk signal detected
O02566,5700.6,37.77,0.3777099787154588,MEDIUM,172.25,P4,NORMAL_PROCESSING,No major risk signal detected
O07739,38072.53,4.9,0.0490250285140276,LOW,149.32,P4,NORMAL_PROCESSING,Above-average order value
O16244,7817.17,25.78,0.2577784908125971,MEDIUM,161.21,P4,NORMAL_PROCESSING,No major risk signal detected
O16666,3037.05,15.94,0.1594148933412421,LOW,38.73,P4,NORMAL_PROCESSING,No major risk signal detected
O00155,1684.74,46.52,0.4652003614207951,HIGH,62.7,P3,MONITOR,Elevated predicted return probability
O11425,13004.76,20.75,0.2075141125298149,MEDIUM,215.89,P4,NORMAL_PROCESSING,No major risk signal detected
O03438,6231.98,38.6,0.3859583211353443,MEDIUM,192.42,P4,NORMAL_PROCESSING,No major risk signal detected
O09670,3053.75,5.0,0.0499779120010389,LOW,12.21,P4,NORMAL_PROCESSING,No major risk signal detected
O00244,3187.25,4.63,0.0463134724594276,LOW,11.81,P4,NORMAL_PROCESSING,No major risk signal detected
O12367,48151.84,3.31,0.0331229238771695,LOW,127.59,P4,NORMAL_PROCESSING,Above-average order value
O19167,2359.12,34.02,0.3402288870516193,MEDIUM,64.21,P4,NORMAL_PROCESSING,No major risk signal detected
O08364,41279.4,9.02,0.0902018053109377,LOW,297.88,P4,NORMAL_PROCESSING,Above-average order value
O02048,6349.75,14.99,0.1499311822143624,LOW,76.16,P4,NORMAL_PROCESSING,No major risk signal detected
O08775,6534.07,64.38,0.6438176509042003,VERY_HIGH,336.54,P2,REVIEW,High predicted return probability
O17363,2029.67,9.72,0.0971857290538051,LOW,15.78,P4,NORMAL_PROCESSING,No major risk signal detected
O14320,3303.74,19.2,0.191979251546054,LOW,50.74,P4,NORMAL_PROCESSING,No major risk signal detected
O17189,5455.85,53.94,0.5394451220854836,HIGH,235.45,P3,MONITOR,Elevated predicted return probability
O12657,24769.76,17.32,0.173199806474705,LOW,343.21,P4,NORMAL_PROCESSING,No major risk signal detected
O17347,338.07,27.58,0.2758175370469548,MEDIUM,7.46,P4,NORMAL_PROCESSING,No major risk signal detected
O07524,5065.3,37.2,0.3719507437436996,MEDIUM,150.72,P4,NORMAL_PROCESSING,No major risk signal detected
O11118,5729.95,52.06,0.5206133087850431,HIGH,238.65,P3,MONITOR,Elevated predicted return probability
O05177,16989.11,8.51,0.085136924800891,LOW,115.71,P4,NORMAL_PROCESSING,No major risk signal detected
O03434,5040.62,23.67,0.2367043964138858,MEDIUM,95.45,P4,NORMAL_PROCESSING,No major risk signal detected
O16714,6953.78,43.17,0.4317231642502884,HIGH,240.17,P3,MONITOR,Elevated predicted return probability
O14474,5838.51,15.37,0.1536874222062542,LOW,71.78,P4,NORMAL_PROCESSING,No major risk signal detected
O09088,7160.49,18.8,0.1880437279083193,LOW,107.72,P4,NORMAL_PROCESSING,No major risk signal detected
O19389,211.85,16.04,0.1603581769574589,LOW,2.72,P4,NORMAL_PROCESSING,No major risk signal detected
O18584,3722.2,7.45,0.0745230500240467,LOW,22.19,P4,NORMAL_PROCESSING,No major risk signal detected
O05687,8336.87,13.15,0.1315100564880311,LOW,87.71,P4,NORMAL_PROCESSING,No major risk signal detected
O14582,1268.2,5.71,0.0571095177998512,LOW,5.79,P4,NORMAL_PROCESSING,No major risk signal detected
O11504,3175.74,17.2,0.1719841648457326,LOW,43.69,P4,NORMAL_PROCESSING,No major risk signal detected
O05714,30207.44,26.72,0.2671950714362206,MEDIUM,645.7,P4,NORMAL_PROCESSING,Above-average order value
O15122,2977.51,6.96,0.0696065325505689,LOW,16.58,P4,NORMAL_PROCESSING,No major risk signal detected
O16291,1078.66,3.36,0.0336363511587235,LOW,2.9,P4,NORMAL_PROCESSING,No major risk signal detected
O05073,2162.52,28.83,0.2883433886476326,MEDIUM,49.88,P4,NORMAL_PROCESSING,No major risk signal detected
O05727,4961.2,39.9,0.3990276233853438,MEDIUM,158.37,P4,NORMAL_PROCESSING,No major risk signal detected
O16552,6672.53,17.33,0.1733222324431066,LOW,92.52,P4,NORMAL_PROCESSING,No major risk signal detected
O06012,7198.28,18.77,0.187650166120808,LOW,108.06,P4,NORMAL_PROCESSING,No major risk signal detected
O06418,70963.07,5.99,0.0599008900340351,LOW,340.06,P4,NORMAL_PROCESSING,High-value order
O05502,1702.34,58.06,0.5806118234500124,HIGH,79.07,P3,MONITOR,Elevated predicted return probability
O15554,4932.89,44.63,0.4462892692028503,HIGH,176.12,P3,MONITOR,Elevated predicted return probability
O00602,3130.0,26.62,0.2662226966869556,MEDIUM,66.66,P4,NORMAL_PROCESSING,No major risk signal detected
O07112,9325.5,31.92,0.3191956643137464,MEDIUM,238.13,P4,NORMAL_PROCESSING,No major risk signal detected
O02216,12553.55,11.46,0.1146144397445492,LOW,115.11,P4,NORMAL_PROCESSING,No major risk signal detected
O19475,12784.37,39.18,0.3918326542830351,MEDIUM,400.75,P4,NORMAL_PROCESSING,No major risk signal detected
O02986,4485.03,52.63,0.5263012020537117,HIGH,188.84,P3,MONITOR,Elevated predicted return probability
O18177,51359.01,7.86,0.078553977186826,LOW,322.76,P4,NORMAL_PROCESSING,High-value order
O08975,2064.23,34.72,0.3472227479987674,MEDIUM,57.34,P4,NORMAL_PROCESSING,No major risk signal detected
O15924,1466.35,7.3,0.0730162447516779,LOW,8.57,P4,NORMAL_PROCESSING,No major risk signal detected
O16821,3188.02,9.17,0.0916535565279753,LOW,23.38,P4,NORMAL_PROCESSING,No major risk signal detected
O14435,15528.29,22.48,0.2247632176044595,MEDIUM,279.22,P4,NORMAL_PROCESSING,No major risk signal detected
O08893,3781.21,23.1,0.2309664704820399,MEDIUM,69.87,P4,NORMAL_PROCESSING,No major risk signal detected
O11359,1616.95,6.81,0.0680700665966921,LOW,8.81,P4,NORMAL_PROCESSING,No major risk signal detected
O03152,9189.6,29.73,0.2972548153063266,MEDIUM,218.53,P4,NORMAL_PROCESSING,No major risk signal detected
O17807,5177.19,3.61,0.0361466286380742,LOW,14.97,P4,NORMAL_PROCESSING,No major risk signal detected
O04409,250.92,9.51,0.0950885309833579,LOW,1.91,P4,NORMAL_PROCESSING,No major risk signal detected
O14213,1148.21,30.82,0.3081919826349733,MEDIUM,28.31,P4,NORMAL_PROCESSING,No major risk signal detected
O14451,2054.92,34.57,0.3456958558184514,MEDIUM,56.83,P4,NORMAL_PROCESSING,No major risk signal detected
O01270,5283.14,40.34,0.4034451393246001,HIGH,170.52,P3,MONITOR,Elevated predicted return probability
O07833,32132.6,9.14,0.0913995708386285,LOW,234.95,P4,NORMAL_PROCESSING,Above-average order value
O16115,8361.22,47.69,0.4768692975770575,HIGH,318.98,P3,MONITOR,Elevated predicted return probability
O16722,6616.47,40.92,0.4092296338758101,HIGH,216.61,P3,MONITOR,Elevated predicted return probability
O02457,5135.14,58.34,0.5833653452632431,HIGH,239.65,P3,MONITOR,Elevated predicted return probability
O10298,5356.72,14.65,0.1465098583922474,LOW,62.78,P4,NORMAL_PROCESSING,No major risk signal detected
O04369,17083.36,11.69,0.1168654571512402,LOW,159.72,P4,NORMAL_PROCESSING,No major risk signal detected
O00581,1138.58,12.28,0.1227857329733449,LOW,11.18,P4,NORMAL_PROCESSING,No major risk signal detected
O12621,509.23,51.7,0.5169971659537347,HIGH,21.06,P3,MONITOR,Elevated predicted return probability
O06526,2789.52,34.65,0.3465270650778896,MEDIUM,77.33,P4,NORMAL_PROCESSING,No major risk signal detected
O16312,4404.43,37.91,0.3791005000432355,MEDIUM,133.58,P4,NORMAL_PROCESSING,No major risk signal detected
O05843,3059.2,12.33,0.1233148563741259,LOW,30.18,P4,NORMAL_PROCESSING,No major risk signal detected
O07153,9956.99,21.55,0.2155225881830089,MEDIUM,171.68,P4,NORMAL_PROCESSING,No major risk signal detected
O04921,67301.02,16.82,0.168218645285914,LOW,905.7,P4,NORMAL_PROCESSING,High-value order
O16607,3545.68,3.41,0.0341427149506484,LOW,9.68,P4,NORMAL_PROCESSING,No major risk signal detected
O18577,13404.7,39.25,0.392485536426117,MEDIUM,420.89,P4,NORMAL_PROCESSING,No major risk signal detected
O17359,4515.46,27.51,0.2750749169489496,MEDIUM,99.37,P4,NORMAL_PROCESSING,No major risk signal detected
